0.000	  1602	0	48
0.640	  2230	0	55
1.280	  3081	0	70
1.920	  3020	0	83
2.560	  2395	0	62
3.200	  1983	0	62
3.840	  1434	0	58
4.480	  1091	0	53
5.120	  948	0	46
5.760	  620	0	33
7.040	  387	0	31

