2800 0.965318 0 0.00983671
2700 0.985577 0 0.0082669
2600 0.955 0 0.0146586
2500 0.955923 0 0.0107737
2400 0.913793 0 0.0164815
2300 0.883534 0 0.0203288
2200 0.683274 0 0.0277515
2100 0.407692 0 0.0248833
2000 0.118881 0 0.0270649
2050 0.211628 0 0.0196978
2150 0.543689 0 0.0283352
2250 0.851266 0 0.0200168
2350 0.928753 0 0.0129759
2450 0.943452 0 0.0126008
2550 0.942529 0 0.0111591
2650 0.957386 0 0.0107658
