0 0.792351 0 0.00584798
1.28 0.211732 0 0.0123685
1.92 0.164562 0 0.00773645
2.56 0.109642 0 0.00456327
3.2 0.0855983 0 0.00371675
3.84 0.0561871 0 0.00415008
4.48 0.0464295 0 0.00334242
5.12 0.045164 0 0.00303102
5.76 0.0292169 0 0.00292287
7.04 0.0234295 0 0.00278735
