0.64	0.9062	0.0000	0.0354
1.28	0.9530	0.0000	0.0361
1.92	0.8812	0.0000	0.0361
2.56	0.7602	0.0000	0.0303
3.2	0.7974	0.0000	0.0347
3.84	0.7757	0.0000	0.0392
4.48	0.7566	0.0000	0.0433
5.12	0.9323	0.0000	0.0534
5.76	0.8435	0.0000	0.0517
7.04	0.9484	0	0.0812
