1729	0.305	0.000	0.013
1774	0.354	0.000	0.010
1820	0.345	0.000	0.009
1866	0.414	0.000	0.010
1911	0.444	0.000	0.011
1956	0.450	0.000	0.011
2002	0.463	0.000	0.012
2048	0.509	0.000	0.010
2093	0.512	0.000	0.010
2138	0.502	0.000	0.008
2184	0.496	0.000	0.008
