1.28	0.9151	0.0000	0.0447
1.92	0.8949	0.0000	0.0346
2.56	0.8151	0.0000	0.0277
3.2	0.8064	0.0000	0.0285
3.84	0.8321	0.0000	0.0397
4.48	0.7996	0.0000	0.0393
5.12	0.9520	0.0000	0.0470
5.76	0.9523	0.0000	0.0633
7.04	0.9614	0.0000	0.0831
