1.28 387.993 0 29.4835
1.92 308.667 0 17.72
2.56 226.87 0 11.3935
3.2 184.441 0 9.41425
3.84 130.108 0 9.99331
4.48 109.468 0 7.58503
5.12 103.607 0 6.6076
5.76 73.1953 0 5.88705
7.04 71.2018 0 7.65412
