2612	0.459	0.000	0.036
2518	0.351	0.000	0.027
2422	0.323	0.000	0.031
2328	0.314	0.000	0.031
2232	0.217	0.000	0.026
2138	0.164	0.000	0.021
2042	0.110	0.000	0.017
1948	0.038	0.000	0.009
1852	0.010	0.000	0.006
1758	0.007	0.000	0.007
