2200 0.459538 0 0.026792
2150 0.389423 0 0.0338103
2100 0.38 0 0.034322
2050 0.336088 0 0.024793
2000 0.289655 0 0.0266364
1950 0.26506 0 0.0279704
1900 0.227758 0 0.0250184
1850 0.223077 0 0.0210807
1800 0.237762 0 0.0355999
1750 0.197674 0 0.0192051
1700 0.142395 0 0.0198798
1650 0.129747 0 0.0189029
1600 0.0763359 0 0.0133945
1550 0.0416667 0 0.0109014
1500 0.0436782 0 0.00979918
1450 0.0340909 0 0.009672
