0 0.372308 0 0.0268153
0.64 0.528059 0 0.00725097
1.28 0.561231 0 0.00741147
1.92 0.527574 0 0.00891356
2.56 0.435235 0 0.00715459
3.2 0.350476 0 0.00736211
3.84 0.162132 0 0.00620522
4.48 0.111049 0 0.00524822
5.12 0.0975501 0 0.00442795
5.76 0.0744754 0 0.00398663
7.04 0.0490393 0 0.00365702
