0.000	79	0.000	2	0.004
0.710	78	0.000	2	0.042
1.420	75	0.000	2	0.000
2.130	77	0.000	2	0.000
2.840	70	0.000	2	0.002
3.550	78	0.000	2	0.001
4.970	73	0.000	3	0.126
6.390	78	0.000	4	0.092
