2002	0.351	0.000	0.026
1956	0.289	0.000	0.032
1911	0.293	0.000	0.032
1866	0.232	0.000	0.022
1820	0.176	0.000	0.022
1774	0.186	0.000	0.025
1729	0.133	0.000	0.021
1684	0.106	0.000	0.016
1638	0.140	0.000	0.029
1592	0.126	0.000	0.016
1547	0.069	0.000	0.014
1502	0.053	0.000	0.013
1456	0.026	0.000	0.008
1410	0.009	0.000	0.005
1365	0.005	0.000	0.003
1320	0.000	0.000	0.003
