0 2062 0 61.0822
0.71 3252.31 0 64.2815
1.42 4383.37 0 71.391
2.13 4748.31 0 95.0849
2.84 4220.81 0 85.4196
3.55 3899.17 0 65.6241
6.39 1644.74 0 54.8351
