0 0.448229 0 0.00794709
1 0.556913 0 0.0074266
2 0.654545 0 0.00698609
3 0.681362 0 0.00878991
4 0.632644 0 0.00843687
5 0.572266 0 0.00664109
9 0.272122 0 0.0070661
